label	text1	text2
1	The pizza is very good , especially the BBQ pizza . We live very close so it works out perfect . They make the pizza pretty old school and the guys that work there a cool . I recommend it to anyone .	
1	Went for breakfast early one morning . Sat at the bar and had excellent service and who doesn 't love an omelette with bacon and brie ? The breakfast was amazing and I 'm already looking forward to my next meal there .	
0	I normally order delivery for lunch with no issues . However today , my meal was around $ 9 bucks ... . I gave the delivery guy $ 20 and got $ 3 bucks back ... Umm . . Tip ? Dine in or Go to Skinny Fats down the street	
1	Outstanding ! I was in Scottsdale for some golf and baseball . Threw my back out and was suffering . Looked like my weekend was ruined but I happened to find Thai Royal . Tara ( sorry if name is misspelled ) was a miracle worker . She worked on stretching my back and I was 100 % better . Looks like I 'll be golfing tomorrow : ) Thank you Tara and Thai Royal Massage !	
1	Amazing . Customer service is the best and I will be returning for gift baskets each time I have a need . I was surprised that they give you such large samples of their bread . And it was delicious . The baskets hey custom made for us were affordable and very professional . Good job guys .	
0	This chain hurts my stomach after I eat it . I don 't like how they man handle your food in the assembly line . I don 't like how fatty the chicken is . There are hundreds of authentic taco shops to get your food from that kick the snot out of this place . Thumbs down , full boycott .	
0	The location is convenient but I was not a fan of the food . I had shrimp and Chinese veggies and crab Rangoon . They cut the veggies way too big and the sauce was bland . I won 't go back for food but the crab Rangoon was ok . They didn 't give any sauce . You have to ask for it . That sucks .	
0	Cheap drinks but the bar and scene is very ghetto for being in Gilbert . They have a stage with old big screen tvs on it when it can be used for entertainment . All the other tvs are over 10 years old . Did I also mention the homeless man hanging out the the smokers area ... . terrible food bad service but hey you definetly get what you pay for .	
1	Whenever my husband and I do shows , we stop here first . They have a great selection of shows as well as restaurants . We have gotten tickets to popular shows for next to nothing . I would definitely recommend stopping in and seeing what they have before heading to the box office .	
0	Wait time for table : Perfect , no wait . Hostess : Raven , awesome . Bread : Yummy . Servers : Friendly , forgetful . Never saw a manager to back them up out front . Speed of service : Slow . Taste of food : Didn 't really matter , lost appetite . Would go back : No .	
0	There 's one thing that sums up this restaurant ... On the menu , there is an item called Free Range Veal . Huh ? Everyone at our table questioned that . Sounded more like marketing hype . So of course , the waiter made up some incomprehensible , illogical B . S . explanation . It went downward from there . It was one of the more forgettable dining experiences I 've had on the Strip .	
0	Congratulations to the Democratic party for being so divided that they can 't even agree on a candidate to be considered for the general election . Nice job fellas . You 're pushing a candidate who didn 't even get a clear majority of YOUR party 's votes lol . What 's one half of one half ? A quarter of the whole ? Why don 't you just give McCain the keys to the White House already .	
1	Tried their chicken pho & a sandwich the server recommended and everything was delicious . I was pretty hungover and it brought me back to life . The customer service was good too and it 's at a pretty good location .	
0	Very disappointed with amount they assigned to goods was so shocked I literally did not refuse payment but went back to make sure they had given full credit , still don 't believe they did check all items . Will never consign there again .	
0	Who are they kidding ? $ 475 jeans that looked like they came from Kmart and a brand I didn 't recognize ... This place is crap . Techno music and strobe lights blasting so loud I couldn 't stand to try anything on ... Drove by yesterday and saw they were closed . Shocking .	
1	I 've had a great experience here . The acupuncturist is absolutely wonderful . She is attentive and really does care about her patients . I had never done acupuncture before and I was surprised by the results I saw . I have chronic pain in my back and shoulders , and I absolutely noticed a difference . Thanks Mayo !	
1	Absolutely luv this place ! Tina is my go - to manicurist & she 's amazing ! Never have I bleed from her doing my nails , always friendly & we talk the entire time ! Lol I 'm glad I found this place ! !	
