label	text1	text2
0	Kerry assails Bush troop withdrawal plan ( AFP ) . AFP - Democratic White House hopeful Senator John Kerry warned that President George W . Bush 's plan to withdraw 70 , 000 troops from Europe and Asia would hinder the war on terrorism and embolden North Korea .	
0	Iraq cleric ' to end Najaf revolt ' . Shia cleric Moqtada Sadr reportedly agrees to end an uprising in the holy Iraqi city of Najaf .	
2	Medtronic Quarterly Earnings Rise . CHICAGO ( Reuters ) - Medtronic Inc . MDT . N on Wednesday said its quarterly earnings rose amid brisk demand for devices that manage irregular heart beats and products used to treat the spine .	
2	Airlines Agree to Cuts at O ' Hare . Federal officials today announced plans to temporarily cut 37 flights operating at Chicago 's O ' Hare International Airport to help reduce the delay problems that ripple across the country .	
1	Today in Athens . Leontien Zijlaard - van Moorsel of the Netherlands wipes a tear after winning the gold medal in the women # 39 ; s road cycling individual time trial at the Vouliagmeni Olympic Centre in Athens on Wednesday .	
2	Medtronic Quarterly Net Up . CHICAGO ( Reuters ) - Medtronic Inc . MDT . N on Wednesday said its quarterly earnings rose on brisk demand for devices that manage irregular heart beats and products used to treat the spine .	
1	Greek sprinters quit Games . ATHENS ( Reuters ) - Greece # 39 ; s top two sprinters have quit the Olympic Games after submitting their country to six days of embarrassment in a hide - and-seek contest with anti - doping enforcers .	
3	NetRatings survey shows broadband users now a majority in US . AUGUST 18 , 2004 ( IDG NEWS SERVICE ) - A majority of US home Internet users now have broadband , according to a survey by NetRatings Inc .	
3	Stunt pilots to save sun dust . IT PROMISES to be a scene worthy of a science fiction spectacular . A space probe carrying primordial material scooped from outer space starts to plunge towards our planet . But before it can strike , a helicopter flown by a Hollywood stunt ...	
0	U . S . Forces Kill 50 Sadr Militia in Baghdad Suburb . BAGHDAD ( Reuters ) - U . S . forces killed more than 50 Shi ' ite militiamen on Wednesday in a significant advance into a Baghdad suburb that is a powerbase for radical cleric Moqtada al - Sadr , the military said .	
1	Owners Seek Best Ballpark Deal for Expos ( AP ) . AP - Trying to get the best possible ballpark deal for the Montreal Expos , major league baseball instructed its lawyers to press ahead with negotiations involving four of the areas bidding for the team .	
1	Crowd Inspires Greek Beach Volleyballers ; U . S . Duo Ousted . ATHENS ( Reuters ) - A roaring crowd helped inspire Greece 's top women 's beach volleyball team to trounce China on Wednesday and reach the next round .	
1	Boro Captain Warns of Duo # 39 ; s Threat . Gareth Southgate has warned Barclays Premiership defences to be wary of Middlesbroughs back - to-form strikers Mark Viduka and Jimmy Floyd Hasselbaink .	
3	Intuit Posts Wider Loss After Charge ( Reuters ) . Reuters - Intuit Inc . ( INTU . O ) , maker of the No . 1 U . S . tax presentation software TurboTax , on Wednesday posted a wider quarterly loss after taking a goodwill impairment charge during its seasonally weaker fourth quarter .	
1	Hamilton Wins Cycling Time Trial Event . THENS , Aug . 18 Tyler Hamilton had bruises splotched all over his back , painful souvenirs of a Tour de France gone terribly wrong .	
3	Alaska Wildfires Grow to Record 5 Million Acres ( Reuters ) . Reuters - Wildfires have scorched over 5 million acres in Alaska as of Tuesday , forestry officials said , a new record that signals possible changes in climate conditions and the composition of the vast forests .	
0	Putin faults Georgia on # 39 ; 90s tactics in 2 regions . TBILISI , Georgia The separatist conflicts in Georgia resulted from the quot ; foolish quot ; move by Georgia to strip South Ossetia and Abkhazia of their autonomous status during the Soviet collapse , President Vladimir Putin of Russia was quoted as saying on ...	
1	Avalanche Sign Damphousse to One - Year Deal ( AP ) . AP - The Colorado Avalanche prepared for the potential loss of several key front - line players , signing former San Jose Sharks captain Vincent Damphousse to a one - year , # 36 ; 2 million contract Wednesday .	
1	Government gives partial clearance to Bangla tour . The Government today gave a partial go - ahead for the Indian cricket team # 39 ; s tour of Bangladesh for the first Test match beginning on Thursday but its security delegation will go to Chittagong , the other venue , to make an assessment of the threat perception	
1	Viduka Brace Helps Boro To Win . After a spell without scoring , Mark Viduka grabbed two goals as Middlesbrough beat Manchester City 3 - 2 . Boro went ahead when Viduka took Stewart Downings pass , brought it sweetly under control and chipped it over onrushing City keeper David James .	
2	UPDATE 1 - J amp ; J in talks to buy Guidant - sources . Health care and consumer products maker Johnson amp ; Johnson ( JNJ . N : Quote , Profile , Research ) is in negotiations to acquire medical - device maker Guidant Corp .	
2	AMP shrugs off British debacle . Australian insurer AMP returned to the black in the first half of the year with net profits of A $ 378m ( 150m ) after a disastrous foray into Britain pushed it A $ 2 . 16 billion into the red last year .	
3	Lloyds TSB cashes in on VoIP . Lloyds TSB is gearing up to roll out one of the largest converged networks in Europe , a 500m 70 , 000 phone VoIP infrastructure linking all the bank # 39 ; s branches and cash points .	
1	British athletics appoint psychologist for 2008 Olympics . British athletics chiefs have appointed sports psychologist David Collins as Performance Director to produce medal winners at the 2008 Beijing Olympics .	
0	Arafat urges reforms to rectify his # 39 ; mistakes # 39 ; . YASSER Arafat , the Palestinian president , made a rare acknowledgement of mistakes under his rule yesterday and urged reforms to end corruption .	
2	Selling Houston Warts and All , Especially Warts . Descriptions of urban afflictions and images of giant mosquitoes and cockroaches to convey a sense of how Houston is nevertheless beloved by many residents .	
1	Brazil beats Haiti in goodwill soccer game . The boys from Brazil beat Haiti # 39 ; s national soccer team Wednesday in a friendly goodwill game 6 - 0 . The game was the brainchild of Brazilian President Luiz Inacio Lula da Silva , who was on hand in the Haitian capital for the historical match .	
2	Credit Suisse to merge CSFB unit into parent . Credit Suisse Group announced plans to merge its Credit Suisse First Boston Securities unit with the rest of the company # 39 ; s operations and cut as many as 300 jobs .	
2	Holiday - Shopping Season Remains Sluggish ( Reuters ) . Reuters - U . S . shoppers have kept a tight grip on their wallets this holiday season with indices on Tuesday showing sluggish sales in the second week of the season .	
0	UN to begin second airlift of Vietnamese Montagnards ( AFP ) . AFP - The second major airlift of Vietnamese Montagnards who fled to Cambodia 's remote jungles after April anti - government protests will begin at the weekend .	
1	Tennis : Roddick and Williams ousted . ATHENS Shell - shocked Americans Andy Roddick and Venus Williams joined already - beaten men # 39 ; s top seed Roger Federer in the favourites # 39 ; exodus from the Olympic tennis tournament on Wednesday .	
2	Insurer lowers hurricane estimate . Hurricane Charley , the worst storm to hit the US in over a decade , will cost insurers just $ 7 . 4bn , one insurance expert estimates .	
0	Nepal Seeks Talks to End Rebel Blockade of Capital . KATHMANDU ( Reuters ) - The fear of attack kept most vehicles off roads leading to Nepal 's capital for a second day on Thursday as authorities sought talks to end a siege called by Maoist insurgents .	
1	Braves 6 , Padres 5 . Andruw Jones hit a two - run homer off Trevor Hoffman in the ninth inning and the Atlanta Braves threw out the potential tying run at the plate for the final out Wednesday night , preserving a 6 - 5 come - from-behind win over the San Diego Padres .	
1	Scandal won # 39 ; t go away . ATHENS -- It was telling yesterday that the majority of the dozens of journalists who asked questions and attended a news conference into a Greek doping scandal were mostly Canadian . Question after question came from Canadians . We were all there , I think , ...	
