label	text1	text2
1	Who assumed ownership of the Cubs after Hulbert died ?	Due to Anson 's absence from the club after 22 years , local newspaper reporters started to refer to the Cubs as the Orphans .
1	What was the ANC combating ?	Gaddafi was indiscriminate in the causes he funded , sometimes switching from supporting one side in a conflict to the other , as in the Eritrean War of Independence .
1	What is the largest commercial airport in Oklahoma ?	Tulsa International Airport , the state 's second largest commercial airport , served more than 1 . 3 million boardings in 2010 .
0	Who was the commander of the Moroccan invasion of 1591 ?	The Songhai Empire 's eventual collapse was largely the result of a Moroccan invasion in 1591 , under the command of Judar Pasha .
1	What was the bit rate of AT&T 's Picturephone ?	Attempts at using normal telephony networks to transmit slow - scan video , such as the first systems developed by AT&T Corporation , first researched in the 1950s , failed mostly due to the poor picture quality and the lack of efficient video compression techniques .
0	What are editors trying to ultimately accomplish ?	McKerrow had articulated textual criticism 's goal in terms of our ideal of an author 's fair copy of his work in its final state .
0	How did Publius fare in his battle ?	He was defeated , and on being bidden by the senate to appoint a dictator , he appointed his messenger Glycias , as if again making a jest of his country 's peril .
0	When were albums as we currently know them widely released ?	In the 1930s , record companies began issuing collections of 78 rpm records by one performer or of one type of music in specially assembled albums , typically with artwork on the front cover and liner notes on the back or inside cover .
0	Who holds the ECB 's capital ?	Its capital is five billion euros which is held by the national central banks of the member states as shareholders .
0	What is one of the things that Cyberspace defense highly dependent on ?	It is highly dependent upon ISR , fused all - source intelligence , automated indications and warning , sophisticated attribution / characterization , situational awareness , assessment , and responsive C2 .
0	When did Alexis Phifer and Kanye West get engaged ?	West began an on - and-off relationship with designer Alexis Phifer in 2002 , and they became engaged in August 2006 .
1	What band combined religious imagery with political commentary into their music ?	The original post - punk movement ended as the bands associated with the movement turned away from its aesthetics , often in favor of more commercial sounds .
0	Who rewarded contributions to the arts and sciences ?	The Most Excellent Order of the British Empire is the order of chivalry of British constitutional monarchy , rewarding contributions to the arts and sciences , work with charitable and welfare organisations and public service outside the Civil Service .
1	a larger three - byte SPLIT token with a seven - bit hub number , 12 bits of control flags , and a five - bit CRC were created to do what ?	USB 2 . 0 also added a larger three - byte SPLIT token with a seven - bit hub number , 12 bits of control flags , and a five - bit CRC .
1	What are the QF - 4 aircraft being replaced by the US Air Force ?	The F - 16 is currently used by the USAF Air Demonstration squadron , the Thunderbirds , while a small number of both man - rated and non - man-rated F - 4 Phantom II are retained as QF - 4 aircraft for use as Full Scale Aerial Targets ( FSAT ) or as part of the USAF Heritage Flight program .
0	Which dynasty ruled Tibet through a top - level administrative department ?	The Mongol Yuan dynasty , through the Bureau of Buddhist and Tibetan Affairs , or Xuanzheng Yuan , ruled Tibet through a top - level administrative department .
0	Who coordinates the deployment of thee Aeromedical Evacuation ?	JP 4 - 02 , Health Service Support , further defines it as the fixed wing movement of regulated casualties to and between medical treatment facilities , using organic and / or contracted mobility airframes , with aircrew trained explicitly for this mission .
1	Who was the Prussian ruler who at first claimed he would help Austria in its battle with France , but later refused to ?	Although Archduke Charles warned that the Austrians were not ready for another showdown with Napoleon , a stance that landed him in the so - called peace party , he did not want to see the army demobilized either .
